datetime,air.temp,headwind,humidity
2023-02-28 02:10:00,2.053,2.087991982,91.9
2023-02-28 02:20:00,1.953,2.236686005,92.4
2023-02-28 02:30:00,1.84,2.156021347,92.5
2023-02-28 02:40:00,1.891,1.972340272,92.2
2023-02-28 02:50:00,2.043,2.013883916,91.3
2023-02-28 03:00:00,2.158,2.099383536,90.5
2023-02-28 03:10:00,2.151,1.993031444,91.5
2023-02-28 03:20:00,2.126,1.65635851,92.2
2023-02-28 03:30:00,2.169,1.764254183,92.8
2023-02-28 03:40:00,2.24,1.607613468,93.3
2023-02-28 03:50:00,2.235,1.624675068,94
2023-02-28 04:00:00,2.211,1.697248825,94.5
2023-02-28 04:10:00,2.181,1.471012252,94.8
2023-02-28 04:20:00,2.167,1.481979391,95.4
2023-02-28 04:30:00,2.144,1.492833462,95.5
2023-02-28 04:40:00,2.217,1.580436925,95.8
2023-02-28 04:50:00,2.233,1.720120664,95.9
2023-02-28 05:00:00,2.286,1.998767599,96
2023-02-28 05:10:00,2.402,1.972480966,96.1
2023-02-28 05:20:00,2.421,1.917523002,96.1
2023-02-28 05:30:00,2.491,1.858902456,95.9
2023-02-28 05:40:00,2.547,1.991354096,95.2
2023-02-28 05:50:00,2.741,1.878925675,95
2023-02-28 06:00:00,2.848,1.971924011,94.9
2023-02-28 06:10:00,2.916,1.889866486,95
2023-02-28 06:30:00,3.027,2.014657785,95.6
2023-02-28 06:40:00,3.024,1.985947651,95.9
2023-02-28 06:50:00,3.059,2.476886082,95.9
2023-02-28 07:00:00,3.06,2.59319195,95.9
2023-02-28 07:10:00,3.029,2.233869166,95.7
2023-02-28 07:20:00,3.118,3.194176942,91
2023-02-28 07:30:00,3.427,2.131094942,88.7
2023-02-28 07:40:00,3.458,1.537894277,89.6
2023-02-28 07:50:00,3.463,1.808948288,90.3
2023-02-28 08:00:00,3.486,2.392904598,91.3
2023-02-28 08:10:00,3.547,2.725275539,91.3
2023-02-28 08:20:00,3.651,2.580586771,89.3
2023-02-28 08:30:00,3.785,2.210110931,88.6
2023-02-28 08:40:00,3.86,1.965630301,89.6
2023-02-28 08:50:00,3.914,1.999706823,90.5
2023-02-28 09:00:00,4.005,2.223338689,89.5
2023-02-28 09:10:00,4.232,2.435088086,88.1
2023-02-28 09:20:00,4.29,2.689613733,88
2023-02-28 09:30:00,4.483,2.505142588,87.5
2023-02-28 09:40:00,4.556,1.990168748,88.9
2023-02-28 09:50:00,4.533,2.355183774,89.2
2023-02-28 10:00:00,4.448,2.296244098,90.1
2023-02-28 10:10:00,4.403,2.109320115,90.8
2023-02-28 10:20:00,4.582,2.207477965,89.3
2023-02-28 10:30:00,4.767,2.522169144,87.5
2023-02-28 10:40:00,4.944,2.84523305,86.7
2023-02-28 10:50:00,5.014,4.097123856,83.8
2023-02-28 11:00:00,5.221,2.586275951,85.3
2023-02-28 11:10:00,5.26,2.920500803,83.5
2023-02-28 11:20:00,5.346,3.909130355,82.3
2023-02-28 11:30:00,5.442,4.471824986,81.4
2023-02-28 11:40:00,5.607,2.86488055,81.8
2023-02-28 11:50:00,5.714,3.236993511,81.1
2023-02-28 12:00:00,5.728,3.974929649,81.2
2023-02-28 12:10:00,5.678,3.475247286,81.3
2023-02-28 12:20:00,5.74,2.376132739,83
2023-02-28 12:30:00,5.76,2.295199645,82.9
2023-02-28 12:40:00,5.81,2.926714823,82.1
2023-02-28 12:50:00,5.993,2.707457967,79.88
2023-02-28 13:00:00,6.283,3.87466189,78.86
2023-02-28 13:10:00,6.375,3.116743856,78.63
2023-02-28 13:20:00,6.602,2.885128889,77.52
2023-02-28 13:30:00,6.792,3.371784806,75.81
2023-02-28 13:50:00,6.954,3.071554224,76.16
2023-02-28 14:00:00,7.425,3.185998193,74.38
2023-02-28 14:10:00,7.124,3.31482987,77.8
2023-02-28 14:20:00,6.866,3.19971583,78.65
2023-02-28 14:30:00,7.139,3.650429737,77.49
2023-02-28 14:50:00,7.357,3.904993339,77.9
2023-02-28 15:00:00,7.074,4.364909568,79.13
2023-02-28 15:10:00,7.06,4.229065421,78
2023-02-28 15:20:00,7.095,3.929266666,78.11
2023-02-28 15:30:00,7.041,4.055130714,77.9
2023-02-28 15:40:00,7.144,4.054915431,77.56
2023-02-28 16:00:00,7.289,3.647597895,76.77
2023-02-28 16:10:00,7.232,3.63867173,75.74
2023-02-28 16:20:00,7.3,3.852241286,75.44
2023-02-28 16:30:00,7.317,3.656121147,76.39
2023-02-28 16:40:00,7.225,4.175332168,77.35
2023-02-28 16:50:00,7.087,3.769085787,78.69
2023-02-28 17:00:00,6.96,3.290768434,80.3
2023-02-28 17:10:00,6.799,3.898774317,79.82
2023-02-28 17:20:00,6.709,4.348289339,80.5
2023-02-28 17:30:00,6.485,4.248590985,82
2023-02-28 17:40:00,6.413,4.429623402,82.5
2023-02-28 17:50:00,6.356,4.141201018,82.4
2023-02-28 18:00:00,6.343,4.685502484,80.6
2023-02-28 18:10:00,6.226,5.455628176,81.2
2023-02-28 18:20:00,6.195,4.237195277,82.7
2023-02-28 18:30:00,6.098,4.505276846,83.9
2023-02-28 18:40:00,5.969,5.069197701,84.6
2023-02-28 18:50:00,5.872,4.139829528,85.1
2023-02-28 19:00:00,5.799,4.054274973,85.5
2023-02-28 19:10:00,5.771,3.648676685,85
2023-02-28 19:20:00,5.802,4.043439634,84.6
2023-02-28 19:30:00,5.886,3.743038509,83.7
2023-02-28 19:40:00,5.858,4.619959621,82.2
2023-02-28 19:50:00,5.864,4.010158478,82.4
2023-02-28 20:00:00,5.888,4.147459358,82
2023-02-28 20:10:00,5.744,3.675927439,82.2
2023-02-28 20:20:00,5.742,3.955080158,81.4
2023-02-28 20:30:00,5.753,3.695199429,82.6
2023-02-28 20:40:00,5.673,3.873182911,83.1
2023-02-28 20:50:00,5.541,4.537953277,83.9
2023-02-28 21:00:00,5.408,4.266656481,84.9
2023-02-28 21:10:00,5.273,3.996336262,84.5
2023-02-28 21:20:00,5.141,3.344836942,84.8
2023-02-28 21:30:00,5.069,3.275625973,86.2
2023-02-28 21:40:00,4.947,3.354623163,86.4
2023-02-28 21:50:00,4.909,2.853960878,87
2023-02-28 22:00:00,4.829,4.052617841,86.5
2023-02-28 22:10:00,4.718,3.496718524,86.1
2023-02-28 22:20:00,4.585,3.415906544,87.9
2023-02-28 22:30:00,4.444,3.102841502,88.1
2023-02-28 22:40:00,4.376,3.607017258,88.9
2023-02-28 22:50:00,4.283,3.482232247,89.6
2023-02-28 23:00:00,4.248,3.933640477,90.2
2023-02-28 23:10:00,4.152,3.581123954,92
2023-02-28 23:20:00,4.058,2.643396517,93.6
2023-02-28 23:30:00,3.97,2.76160593,95.1
2023-02-28 23:40:00,3.882,2.992975685,95.6
2023-02-28 23:50:00,3.86,2.808112171,96.3
